timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1533058225.750,-11.719,18.555,59.570,15.137,9.766,1
1533058225.754,-7.324,18.066,53.711,4.395,35.156,1
1533058225.758,-10.742,16.113,42.969,0.488,21.973,1
1533058225.762,2.930,16.602,41.016,0.977,8.789,1
1533058225.766,13.184,21.973,44.922,0.488,41.016,1
1533058225.770,-0.488,23.438,42.480,0.977,-30.762,1
1533058225.774,-7.324,20.996,43.945,0.000,-78.613,1
1533058225.777,-1.953,22.461,42.480,-2.441,-21.484,1
1533058225.781,6.836,20.020,41.016,7.324,36.621,1
1533058225.785,12.695,20.020,41.992,12.207,65.918,1
1533058225.789,14.160,23.438,38.086,4.395,38.086,1
1533058225.793,5.859,21.484,36.133,0.000,52.734,1
1533058225.797,-8.301,18.066,32.715,11.230,41.016,1
1533058225.801,0.000,18.555,28.809,22.461,-3.418,1
1533058225.805,18.066,23.926,35.645,9.277,43.457,1
1533058225.809,2.930,23.438,37.598,1.953,59.082,1
1533058225.813,-11.230,18.555,24.902,-3.418,25.879,1
1533058225.816,3.418,19.043,13.672,-3.418,24.902,1
1533058225.820,20.020,18.555,22.949,13.184,99.121,1
1533058225.824,13.672,18.066,29.297,6.836,116.699,1
1533058225.828,0.977,20.020,26.367,-0.488,29.297,1
1533058225.832,-4.883,20.996,25.879,6.348,2.930,1
1533058225.836,-3.418,22.949,29.297,12.695,-3.906,1
1533058225.840,12.695,23.438,29.785,15.137,-28.809,1
1533058225.844,23.926,23.438,35.645,23.926,-24.414,1
1533058225.848,15.137,20.996,35.645,23.438,-0.977,1
1533058225.852,6.836,20.020,19.531,11.719,36.133,1
1533058225.856,10.742,24.414,3.418,14.160,63.477,1
1533058225.859,19.043,25.391,-0.488,16.602,62.012,1
1533058225.863,23.926,27.832,8.301,11.230,38.574,1
1533058225.867,21.973,30.273,11.230,15.137,8.301,1
1533058225.871,18.555,25.391,9.277,31.250,79.590,1
1533058225.875,15.625,23.926,3.418,28.809,36.133,1
1533058225.879,20.020,23.438,3.906,27.344,-9.766,1
1533058225.883,44.434,20.020,8.301,38.574,22.461,1
1533058225.887,53.223,21.973,6.836,41.504,17.090,1
1533058225.891,38.574,23.438,4.883,39.062,15.137,1
1533058225.895,39.062,19.043,11.230,43.945,14.648,1
1533058225.898,52.734,21.484,8.301,43.945,22.949,1
1533058225.902,53.223,24.414,10.254,28.809,36.133,1
1533058225.906,42.969,25.391,18.066,28.320,29.785,1
1533058225.910,28.320,26.855,14.160,23.438,14.160,1
1533058225.914,29.297,27.832,8.789,25.879,32.227,1
1533058225.918,33.691,24.902,6.348,35.156,31.250,1
1533058225.922,40.039,24.902,15.625,24.414,19.043,1
1533058225.926,46.875,26.855,22.949,24.902,35.645,1
1533058225.930,36.133,20.508,16.113,16.113,65.430,1
1533058225.934,38.574,18.555,14.648,23.438,60.547,1
1533058225.938,56.641,19.531,8.789,39.062,39.062,1
1533058225.941,72.266,23.438,8.789,38.086,33.203,1
1533058225.945,61.523,21.973,25.391,43.945,34.668,1
1533058225.949,53.711,21.484,28.320,35.156,32.715,1
1533058225.953,60.547,20.020,26.855,32.715,30.273,1
1533058225.957,42.480,11.719,28.320,28.809,41.504,1
1533058225.961,44.922,13.672,31.738,19.043,1.953,1
1533058225.965,55.664,16.602,41.992,30.762,35.156,1
1533058225.969,27.344,11.230,37.109,28.320,42.969,1
1533058225.973,26.855,19.043,25.879,16.602,-8.789,1
1533058225.977,38.086,23.438,24.902,19.043,47.363,1
1533058225.981,35.156,20.020,26.367,13.672,59.570,1
1533058225.984,35.645,20.508,29.297,12.207,11.719,1
1533058225.988,16.602,17.090,34.180,17.090,30.762,1
1533058225.992,-4.883,17.090,30.273,2.441,15.625,1
1533058225.996,-18.066,20.508,23.438,-16.113,40.039,1
1533058226.000,-13.184,20.508,20.020,-20.996,86.914,1
1533058226.004,5.859,21.973,18.555,-15.137,-10.742,1
1533058226.008,2.441,22.949,27.832,-4.883,-9.277,1
1533058226.012,-15.137,20.020,32.227,-6.348,29.785,1
1533058226.016,-19.043,21.973,25.391,-16.113,27.832,1
1533058226.020,-2.930,24.902,17.578,-21.484,69.336,1
1533058226.023,18.555,21.973,23.926,-13.672,35.156,1
1533058226.027,14.160,20.020,25.879,0.977,-4.883,1
1533058226.031,-0.488,20.508,14.160,-5.859,25.879,1
1533058226.035,-4.395,20.508,6.836,-5.859,-12.207,1
1533058226.039,15.625,21.973,-2.441,7.812,-27.344,1
1533058226.043,32.715,25.391,0.977,-11.719,42.480,1
1533058226.047,5.371,22.949,5.371,-14.648,47.363,1
1533058226.051,-0.488,19.531,1.465,10.254,-5.371,1
1533058226.055,6.836,20.996,-0.488,8.789,55.664,1
1533058226.059,5.859,21.484,-5.371,-3.906,61.035,1
1533058226.063,27.832,22.461,-3.906,11.230,36.621,1
1533058226.066,32.715,27.344,5.859,11.719,46.875,1
1533058226.070,34.180,27.832,7.812,3.418,-12.695,1
1533058226.074,19.043,24.414,-0.488,27.344,-8.789,1
1533058226.078,7.812,20.020,-6.836,25.391,-15.625,1
1533058226.082,29.785,24.414,-0.977,-0.977,-43.457,1
1533058226.086,34.668,30.273,9.277,14.160,-6.836,1
1533058226.090,29.297,27.832,4.883,34.180,51.270,1
1533058226.094,28.809,21.484,1.465,29.297,40.527,1
1533058226.098,28.809,19.531,-1.953,29.297,43.945,1
1533058226.102,41.016,24.414,5.371,35.645,55.176,1
1533058226.106,52.734,27.832,20.508,41.504,47.363,1
1533058226.109,33.203,25.391,21.973,36.133,69.824,1
1533058226.113,26.367,21.484,24.414,28.320,23.438,1
1533058226.117,35.645,21.484,21.973,32.715,17.578,1
1533058226.121,44.922,20.996,21.484,32.227,41.992,1
1533058226.125,56.641,25.391,22.461,34.668,26.367,1
1533058226.129,47.363,27.832,17.578,46.387,47.852,1
1533058226.133,26.855,20.996,16.602,35.645,23.438,1
1533058226.137,32.715,20.508,16.113,33.691,-30.273,1
1533058226.141,45.898,20.996,17.090,51.270,-3.906,1
1533058226.145,57.129,22.949,19.043,58.105,27.344,1
1533058226.148,60.059,24.414,17.578,53.223,28.809,1
1533058226.152,40.527,20.020,14.648,49.316,28.320,1
1533058226.156,35.645,20.996,7.324,51.270,34.668,1
1533058226.160,52.246,23.926,4.883,54.199,28.320,1
1533058226.164,66.895,27.832,12.207,51.270,-30.762,1
1533058226.168,61.035,29.297,20.996,48.828,-24.414,1
1533058226.172,51.270,29.785,20.508,41.992,63.965,1
1533058226.176,43.945,31.250,17.578,39.062,33.203,1
1533058226.180,46.387,28.809,16.602,35.156,-28.809,1
1533058226.184,59.570,27.344,26.855,39.062,23.926,1
1533058226.188,60.547,30.273,33.691,37.598,59.082,1
1533058226.191,51.758,30.762,37.109,32.227,78.125,1
1533058226.195,38.086,27.832,34.180,31.250,25.879,1
1533058226.199,42.480,26.855,29.297,24.414,-20.996,1
1533058226.203,57.129,26.367,36.133,29.297,10.254,1
1533058226.207,49.805,29.297,41.992,39.062,8.301,1
1533058226.211,36.621,28.320,43.945,34.180,67.383,1
1533058226.215,31.250,26.367,41.992,21.973,31.738,1
1533058226.219,38.574,26.367,34.668,18.555,-29.785,1
1533058226.223,41.016,30.762,37.109,21.484,-27.344,1
1533058226.227,30.762,30.273,47.852,28.320,-55.664,1
1533058226.231,28.809,27.344,42.480,29.785,-49.805,1
1533058226.234,23.438,28.320,35.156,13.672,7.812,1
1533058226.238,24.902,27.832,35.645,7.812,-1.953,1
1533058226.242,39.551,25.391,48.340,21.973,-21.973,1
1533058226.246,44.922,25.391,46.875,22.949,-46.387,1
1533058226.250,33.203,24.902,36.133,20.020,-54.688,1
1533058226.254,28.320,23.926,37.109,22.461,23.438,1
1533058226.258,20.996,22.461,30.762,9.277,41.504,1
1533058226.262,22.949,20.508,29.297,6.348,45.898,1
1533058226.266,41.992,19.531,30.273,21.484,75.195,1
1533058226.270,26.855,18.555,17.578,18.066,78.125,1
1533058226.273,4.395,17.090,13.672,7.812,63.477,1
1533058226.277,10.254,18.555,7.812,24.414,51.758,1
1533058226.281,30.273,27.344,8.789,27.344,21.973,1
1533058226.285,25.879,29.785,20.508,13.184,0.000,1
1533058226.289,11.230,30.273,19.043,11.719,-25.879,1
1533058226.293,12.207,34.180,15.625,13.184,0.000,1
1533058226.297,8.789,32.715,11.230,13.672,49.805,1
1533058226.301,18.555,32.227,14.160,7.812,43.457,1
1533058226.305,33.691,35.156,21.973,10.254,7.812,1
1533058226.309,27.344,38.574,20.996,17.578,45.898,1
1533058226.313,11.230,38.574,16.113,7.812,60.059,1
1533058226.316,9.277,33.203,12.207,11.719,35.645,1
1533058226.320,23.926,31.250,7.812,13.672,10.742,1
1533058226.324,37.598,32.715,17.090,16.602,10.742,1
1533058226.328,33.691,32.715,27.344,22.461,14.160,1
1533058226.332,31.738,33.203,21.484,11.230,-2.930,1
1533058226.336,22.949,35.645,16.113,7.324,12.695,1
1533058226.340,22.461,38.086,20.020,11.719,10.254,1
1533058226.344,43.945,33.691,27.344,20.508,-5.859,1
1533058226.348,36.621,29.297,25.391,19.531,16.602,1
1533058226.352,11.230,31.738,19.531,6.348,50.293,1
1533058226.355,4.883,39.551,16.113,8.301,50.293,1
1533058226.359,19.043,43.457,18.066,6.348,60.547,1
1533058226.363,33.203,38.086,25.391,3.418,34.668,1
1533058226.367,27.344,35.156,36.621,20.020,-6.348,1
1533058226.371,9.766,33.691,45.898,11.230,-29.785,1
1533058226.375,0.977,31.250,46.875,-2.441,29.297,1
1533058226.379,3.418,31.250,33.691,0.488,-5.371,1
1533058226.383,8.301,30.273,33.691,-4.395,-60.547,1
1533058226.387,17.090,32.715,44.922,1.465,-29.785,1
1533058226.391,10.254,34.668,44.434,14.648,45.898,1
1533058226.395,-1.465,29.785,39.062,5.371,60.059,1
1533058226.398,-0.977,24.902,31.250,-4.395,55.176,1
1533058226.402,13.184,24.414,35.645,-2.441,83.496,1
1533058226.406,19.043,21.973,48.340,4.883,55.176,1
1533058226.410,3.418,16.602,48.340,6.348,32.715,1
1533058226.414,-8.301,17.090,40.527,-7.324,38.086,1
1533058226.418,-8.789,17.578,39.062,-12.695,-6.836,1
1533058226.422,4.883,18.066,52.246,-4.395,-36.133,1
1533058226.426,3.906,19.043,65.430,12.207,-6.836,1
1533058226.430,-3.418,16.113,62.500,0.488,-5.371,1
1533058226.434,-21.484,11.719,62.012,-10.742,22.461,1
1533058226.438,-35.156,12.695,61.035,-22.949,96.191,1
1533058226.441,-15.625,14.648,62.012,-34.180,62.012,1
1533058226.445,0.488,15.625,73.730,-21.484,-9.766,1
1533058226.449,4.395,19.043,78.613,-12.207,20.020,1
1533058226.453,8.301,23.926,73.730,-3.418,-19.531,1
1533058226.457,-4.883,26.367,64.941,-17.578,-20.996,1
1533058226.461,-24.414,18.555,66.406,-46.875,21.973,1
1533058226.465,-16.113,14.160,78.613,-35.645,31.250,1
1533058226.469,-20.508,14.648,82.520,-19.043,37.109,1
1533058226.473,-41.992,12.695,86.426,-21.973,21.484,1
1533058226.477,-31.250,22.949,75.195,-40.039,11.230,1
1533058226.480,-19.531,26.367,71.777,-52.246,45.410,1
1533058226.484,-30.762,21.973,86.914,-48.340,33.203,1
1533058226.488,-45.898,20.020,90.332,-48.828,22.461,1
1533058226.492,-58.594,20.508,90.820,-57.617,41.016,1
1533058226.496,-67.871,22.461,90.820,-66.406,75.195,1
1533058226.500,-60.547,22.949,82.520,-75.684,90.332,1
1533058226.504,-63.477,18.555,83.496,-87.891,19.531,1
1533058226.508,-65.918,14.160,91.797,-67.871,8.789,1
1533058226.512,-64.453,16.602,83.496,-61.035,32.715,1
1533058226.516,-70.801,20.020,69.824,-85.938,39.062,1
1533058226.520,-69.824,17.090,58.105,-80.566,5.371,1
1533058226.523,-62.012,15.137,70.312,-70.801,-34.668,1
1533058226.527,-53.223,18.555,80.566,-61.523,10.254,1
1533058226.531,-58.594,23.438,68.359,-59.082,19.531,1
1533058226.535,-62.500,23.926,54.199,-62.012,28.809,1
1533058226.539,-47.363,19.531,45.410,-51.758,36.133,1
1533058226.543,-19.043,19.531,57.129,-43.457,38.086,1
1533058226.547,-32.227,20.020,65.430,-38.086,41.992,1
1533058226.551,-41.992,18.555,55.664,-32.715,65.430,1
1533058226.555,-29.785,21.484,49.316,-24.414,20.996,1
1533058226.559,-30.273,23.926,46.387,-25.391,27.344,1
1533058226.563,-16.602,25.391,49.316,-22.949,38.086,1
1533058226.566,-4.883,26.367,50.781,-13.672,-4.395,1
1533058226.570,-4.883,20.996,43.945,8.789,3.906,1
1533058226.574,-0.488,16.602,35.156,5.859,-36.133,1
1533058226.578,-1.465,18.066,15.625,-6.836,-73.242,1
1533058226.582,4.883,19.043,18.555,-7.324,-1.953,1
1533058226.586,10.254,22.461,33.203,-3.906,47.852,1
1533058226.590,1.465,23.926,25.391,7.812,51.758,1
1533058226.594,4.395,20.020,20.020,16.113,40.039,1
1533058226.598,10.254,16.602,23.438,22.461,47.363,1
1533058226.602,16.602,17.578,25.879,20.996,10.254,1
1533058226.605,37.598,24.414,21.484,30.273,-15.625,1
1533058226.609,42.969,25.879,16.602,23.438,-4.883,1
1533058226.613,25.879,20.020,20.508,29.297,20.508,1
1533058226.617,9.277,19.043,9.766,36.621,-21.973,1
1533058226.621,36.133,20.020,5.859,38.086,13.184,1
1533058226.625,63.477,18.066,16.113,45.410,82.520,1
1533058226.629,42.480,19.531,8.301,37.598,72.754,1
1533058226.633,32.715,20.996,-0.488,42.480,92.773,1
1533058226.637,33.203,13.672,-8.301,59.570,69.824,1
1533058226.641,48.828,13.184,-13.672,51.270,81.543,1
1533058226.645,63.965,20.020,-4.883,40.039,79.590,1
1533058226.648,59.082,20.996,3.418,62.500,43.945,1
1533058226.652,48.340,14.648,5.371,70.801,62.012,1
1533058226.656,60.547,15.625,2.441,58.105,91.797,1
1533058226.660,67.871,21.973,5.371,55.176,76.172,1
1533058226.664,67.871,21.484,14.648,64.453,44.434,1
1533058226.668,63.477,18.066,12.207,67.383,43.457,1
1533058226.672,56.152,15.625,0.977,62.988,60.059,1
1533058226.676,55.664,17.090,-7.324,60.059,25.879,1
1533058226.680,60.059,14.648,-11.230,52.734,30.762,1
1533058226.684,70.312,12.695,-2.930,56.152,41.016,1
1533058226.687,72.266,14.160,6.836,67.871,59.082,1
1533058226.691,64.941,12.695,8.301,68.848,59.570,1
1533058226.695,53.223,8.301,11.719,63.965,12.207,1
1533058226.699,53.223,7.324,8.789,55.176,-42.480,1
1533058226.703,68.359,11.719,16.113,59.082,-8.789,1
1533058226.707,67.871,13.672,27.344,68.359,55.664,1
1533058226.711,63.477,18.066,23.926,68.848,17.578,1
1533058226.715,65.918,23.926,22.949,74.219,28.320,1
1533058226.719,63.477,25.391,18.066,70.801,43.457,1
1533058226.723,78.613,24.414,20.996,69.824,1.953,1
1533058226.727,84.473,19.531,25.391,68.359,-2.930,1
1533058226.730,69.824,18.066,19.043,61.035,-27.344,1
1533058226.734,65.430,20.508,14.160,62.500,34.668,1
1533058226.738,67.871,18.066,5.371,58.105,88.867,1
1533058226.742,74.707,20.996,8.301,57.617,14.160,1
1533058226.746,78.613,21.973,26.367,74.707,-15.137,1
1533058226.750,63.965,15.625,22.949,75.684,25.391,1
1533058226.754,53.711,16.113,18.066,53.223,48.828,1
1533058226.758,60.059,16.602,15.137,47.363,-32.715,1
1533058226.762,75.195,19.531,21.484,51.758,-4.883,1
1533058226.766,77.148,23.926,30.762,53.711,41.504,1
1533058226.770,59.570,24.414,28.320,49.805,36.621,1
1533058226.773,51.758,24.902,24.902,45.410,41.016,1
1533058226.777,51.758,25.391,21.973,44.922,63.477,1
1533058226.781,59.082,26.367,21.973,46.387,66.895,1
1533058226.785,72.266,30.273,32.715,51.270,5.371,1
1533058226.789,64.941,35.645,31.250,49.316,10.254,1
1533058226.793,54.199,36.133,22.949,51.270,59.082,1
1533058226.797,49.805,32.227,10.742,46.387,11.719,1
1533058226.801,50.293,28.320,7.812,36.621,1.953,1
1533058226.805,60.059,24.902,13.184,40.039,83.984,1
1533058226.809,65.918,20.508,4.395,42.969,66.406,1
1533058226.812,61.523,20.508,-4.883,34.668,54.688,1
1533058226.816,45.410,21.973,-14.160,33.203,58.105,1
1533058226.820,46.875,20.996,-16.602,34.668,4.395,1
1533058226.824,63.965,25.879,3.906,45.898,15.625,1
1533058226.828,58.594,30.762,11.719,48.828,19.043,1
1533058226.832,46.387,27.832,5.371,40.039,18.555,1
1533058226.836,43.457,27.344,6.348,40.039,0.000,1
1533058226.840,40.527,29.297,9.277,38.086,44.922,1
1533058226.844,55.664,28.809,13.184,44.434,102.051,1
1533058226.848,59.082,28.320,13.184,42.969,46.387,1
1533058226.852,40.527,32.227,9.277,30.762,7.324,1
1533058226.855,32.715,32.227,10.742,39.062,5.859,1
1533058226.859,37.109,31.250,3.418,38.086,62.500,1
1533058226.863,56.641,35.645,7.324,29.785,56.152,1
1533058226.867,61.035,37.109,23.438,40.039,50.293,1
1533058226.871,43.945,34.668,23.438,38.574,31.738,1
1533058226.875,35.156,30.273,21.973,31.738,57.617,1
1533058226.879,32.227,26.367,15.137,34.180,26.367,1
1533058226.883,41.016,24.902,15.625,36.621,-5.371,1
1533058226.887,48.340,26.367,15.137,36.133,31.738,1
1533058226.891,39.551,21.484,13.672,34.668,31.250,1
1533058226.895,36.133,22.461,17.090,29.297,49.805,1
1533058226.898,26.367,28.320,17.578,26.855,10.742,1
1533058226.902,34.668,30.273,22.949,34.180,27.344,1
1533058226.906,53.223,28.809,23.926,38.574,16.113,1
1533058226.910,34.180,23.926,24.414,33.691,18.066,1
1533058226.914,15.137,26.855,28.320,35.156,29.785,1
1533058226.918,20.020,31.738,18.066,30.273,19.043,1
1533058226.922,33.691,32.715,14.160,25.391,35.645,1
1533058226.926,40.039,36.621,26.855,31.738,15.625,1
1533058226.930,25.879,32.227,29.297,34.668,21.973,1
1533058226.934,22.461,31.250,23.926,27.832,52.734,1
1533058226.937,23.438,35.156,18.066,20.996,85.938,1
1533058226.941,28.809,31.250,20.508,25.391,21.484,1
1533058226.945,41.504,29.297,28.809,28.809,26.855,1
1533058226.949,25.391,32.227,25.391,16.113,8.789,1
1533058226.953,15.137,31.738,18.066,10.254,-19.043,1
1533058226.957,13.672,29.297,9.277,12.207,7.812,1
1533058226.961,18.066,32.227,16.113,14.160,34.180,1
1533058226.965,28.809,32.715,30.273,18.555,72.266,1
1533058226.969,27.344,29.785,21.484,18.066,18.555,1
1533058226.973,18.555,30.762,19.043,19.531,-23.438,1
1533058226.977,1.465,32.715,20.020,18.066,-19.043,1
1533058226.980,6.836,34.180,11.719,3.906,10.742,1
1533058226.984,31.738,36.133,17.578,5.371,10.254,1
1533058226.988,28.809,39.062,19.043,16.602,-4.395,1
1533058226.992,16.113,45.898,13.184,12.695,-13.672,1
1533058226.996,12.695,45.410,12.695,4.395,37.598,1
1533058227.000,12.695,39.062,2.930,1.465,47.852,1
1533058227.004,29.297,38.086,7.324,7.324,27.832,1
1533058227.008,36.621,40.527,19.531,15.625,-45.898,1
1533058227.012,25.391,41.016,20.508,16.113,-58.594,1
1533058227.016,17.090,38.574,13.184,13.184,15.625,1
1533058227.019,26.855,37.598,7.812,12.207,-0.488,1
1533058227.023,43.945,40.039,18.066,11.719,-2.441,1
1533058227.027,41.992,38.574,20.996,19.043,-47.363,1
1533058227.031,28.809,37.109,14.160,27.344,-49.805,1
1533058227.035,20.508,34.668,13.184,26.855,10.742,1
1533058227.039,18.555,32.227,13.672,21.484,-26.855,1
1533058227.043,31.738,28.320,17.578,20.996,7.812,1
1533058227.047,42.480,28.809,18.066,30.762,81.543,1
1533058227.051,28.320,26.855,12.695,30.273,27.832,1
1533058227.055,21.484,24.902,10.742,25.391,-26.367,1
1533058227.059,24.414,32.227,7.324,22.461,58.594,1
1533058227.062,42.969,36.133,12.695,27.832,64.941,1
1533058227.066,54.688,31.250,17.578,33.203,-2.930,1
1533058227.070,39.062,28.809,9.277,29.785,43.457,1
1533058227.074,28.809,30.273,7.812,31.250,74.219,1
1533058227.078,28.809,28.809,9.277,34.668,54.688,1
1533058227.082,39.062,26.367,15.625,32.715,39.062,1
1533058227.086,49.805,24.902,20.508,29.785,39.062,1
1533058227.090,47.852,20.996,17.578,35.156,-1.465,1
1533058227.094,39.551,20.508,20.508,38.086,31.250,1
1533058227.098,26.855,18.066,19.531,21.484,61.035,1
1533058227.102,40.039,19.043,17.578,19.043,-30.273,1
1533058227.105,61.035,22.461,30.762,34.668,-24.414,1
1533058227.109,51.270,22.461,35.645,36.133,55.664,1
1533058227.113,32.227,23.926,27.344,31.738,77.637,1
1533058227.117,22.949,18.066,19.043,27.832,77.148,1
1533058227.121,34.180,15.137,18.066,27.344,81.055,1
1533058227.125,49.805,17.578,22.461,31.738,56.152,1
1533058227.129,42.969,23.926,18.555,32.715,60.059,1
1533058227.133,28.320,25.879,18.555,35.156,50.781,1
1533058227.137,29.297,24.902,16.602,31.738,20.996,1
1533058227.141,36.133,28.809,11.230,25.879,-24.902,1
1533058227.144,48.340,31.250,16.602,26.855,10.742,1
1533058227.148,46.875,28.809,26.367,30.273,70.801,1
1533058227.152,33.691,24.902,22.461,28.320,40.039,1
1533058227.156,30.273,25.391,17.578,23.438,46.387,1
1533058227.160,31.738,23.438,15.137,18.066,54.199,1
1533058227.164,40.527,20.508,22.461,18.066,-1.953,1
1533058227.168,38.574,20.020,31.738,25.879,-19.043,1
1533058227.172,33.203,18.066,31.250,33.203,41.016,1
1533058227.176,30.273,17.090,28.809,34.668,106.934,1
1533058227.180,30.273,19.043,24.902,32.715,84.473,1
1533058227.184,40.527,20.508,32.227,31.738,83.496,1
1533058227.187,47.363,20.020,32.715,33.691,110.352,1
1533058227.191,41.504,19.043,29.297,37.109,62.500,1
1533058227.195,31.250,20.996,26.367,34.668,-7.812,1
1533058227.199,29.297,19.043,17.578,25.391,29.785,1
1533058227.203,47.363,18.066,20.508,29.297,81.055,1
1533058227.207,58.105,21.484,18.066,32.227,50.781,1
1533058227.211,39.062,22.949,8.789,34.180,30.762,1
1533058227.215,22.949,19.531,14.160,31.738,8.301,1
1533058227.219,19.531,18.066,7.324,19.043,-13.184,1
1533058227.223,25.391,21.484,9.277,21.484,-23.438,1
1533058227.227,32.715,22.949,20.996,33.691,-51.270,1
1533058227.230,30.762,22.461,13.184,41.504,-9.766,1
1533058227.234,16.113,16.602,10.254,36.133,18.555,1
1533058227.238,7.812,16.113,6.348,26.367,14.648,1
1533058227.242,24.902,22.461,5.859,27.832,14.160,1
1533058227.246,37.109,21.484,22.461,34.180,13.184,1
1533058227.250,28.809,20.996,25.391,39.551,52.734,1
1533058227.254,20.020,23.438,14.648,33.691,56.641,1
1533058227.258,16.113,23.926,5.371,25.391,31.250,1
1533058227.262,27.344,26.855,-1.953,23.926,-64.453,1
1533058227.266,47.363,26.855,3.906,23.926,-70.801,1
1533058227.269,36.621,24.902,11.230,28.320,28.320,1
1533058227.273,27.832,28.809,6.348,24.414,23.438,1
1533058227.277,31.250,35.156,-7.324,17.090,63.477,1
1533058227.281,31.250,38.086,-11.719,17.090,92.773,1
1533058227.285,38.086,34.180,0.000,22.949,27.832,1
1533058227.289,38.086,34.668,0.977,27.832,-19.043,1
1533058227.293,25.879,38.574,-2.930,29.297,2.930,1
1533058227.297,16.602,37.109,-11.230,24.902,38.574,1
1533058227.301,22.949,36.133,-14.648,24.902,20.020,1
1533058227.305,40.527,39.551,-4.395,27.832,29.785,1
1533058227.309,39.551,38.574,0.977,32.227,60.547,1
1533058227.312,33.203,39.062,-4.395,39.062,72.266,1
1533058227.316,26.367,40.039,-9.277,35.645,53.223,1
1533058227.320,30.273,34.668,-7.812,30.273,54.688,1
1533058227.324,55.176,31.250,-2.930,35.156,61.523,1
1533058227.328,60.547,31.738,-4.883,36.621,91.309,1
1533058227.332,44.434,33.203,-13.672,38.574,76.660,1
1533058227.336,39.062,33.203,-14.160,41.016,-8.301,1
1533058227.340,42.480,32.227,-17.090,29.785,29.297,1
1533058227.344,46.875,32.227,-14.648,26.367,52.734,1
1533058227.348,46.387,30.273,-0.977,37.109,-19.043,1
1533058227.351,33.691,22.949,1.953,39.062,-14.160,1
1533058227.355,26.367,19.043,-7.324,29.297,54.688,1
1533058227.359,28.320,19.043,-18.555,20.508,32.715,1
1533058227.363,36.621,18.066,-13.672,23.926,7.812,1
1533058227.367,44.922,17.578,-9.766,26.367,34.180,1
1533058227.371,38.574,18.066,-16.602,22.949,-2.441,1
1533058227.375,27.344,18.555,-24.414,19.043,-13.672,1
1533058227.379,19.043,20.508,-22.461,6.348,4.395,1
1533058227.383,30.762,25.879,-10.742,8.789,69.824,1
1533058227.387,39.062,29.785,-8.789,23.438,93.750,1
1533058227.391,29.785,34.668,-12.207,20.020,-12.207,1
1533058227.394,26.367,38.086,-16.113,16.113,-12.207,1
1533058227.398,23.926,33.691,-30.762,11.719,12.695,1
1533058227.402,32.227,32.715,-29.785,5.859,10.742,1
1533058227.406,50.781,37.109,-17.090,20.020,45.410,1
1533058227.410,43.457,38.086,-18.555,27.832,0.000,1
1533058227.414,30.762,38.086,-19.043,20.996,47.363,1
1533058227.418,30.762,40.527,-20.996,13.184,83.008,1
1533058227.422,39.551,41.016,-17.090,18.066,22.949,1
1533058227.426,49.316,39.551,-11.719,22.949,-49.316,1
1533058227.430,43.945,39.551,-8.301,21.484,12.695,1
1533058227.434,30.762,39.062,-10.254,21.484,47.852,1
1533058227.437,22.949,32.227,-21.973,17.090,-20.508,1
1533058227.441,26.855,33.691,-26.367,9.766,-2.930,1
1533058227.445,42.480,41.016,-16.113,11.719,2.930,1
1533058227.449,40.527,41.016,-7.324,19.043,34.668,1
1533058227.453,29.297,40.527,-14.648,17.090,25.391,1
1533058227.457,24.902,37.598,-20.020,17.578,0.000,1
1533058227.461,25.879,34.180,-17.090,20.020,-2.441,1
1533058227.465,43.457,33.203,-10.742,22.949,-11.719,1
1533058227.469,45.410,35.645,-15.137,23.438,5.859,1
1533058227.473,32.715,33.691,-22.461,27.344,6.348,1
1533058227.476,26.855,34.180,-26.855,26.367,2.441,1
1533058227.480,23.926,38.086,-30.273,12.695,55.176,1
1533058227.484,30.273,37.109,-23.438,5.859,47.363,1
1533058227.488,31.250,34.668,-21.484,15.137,6.348,1
1533058227.492,22.461,31.738,-24.902,19.531,25.391,1
1533058227.496,13.672,27.832,-30.762,13.184,37.109,1
1533058227.500,9.277,30.273,-31.250,11.230,1.465,1
1533058227.504,23.926,31.738,-20.508,16.113,-1.953,1
1533058227.508,31.250,30.762,-20.508,21.484,31.250,1
1533058227.512,20.508,33.203,-24.902,20.996,33.691,1
1533058227.516,13.672,31.738,-25.879,17.090,20.508,1
1533058227.519,14.160,29.297,-30.762,8.789,19.043,1
1533058227.523,23.926,24.902,-22.949,5.859,79.102,1
1533058227.527,33.691,26.855,-5.371,9.277,56.641,1
1533058227.531,21.973,31.250,-1.465,13.184,10.254,1
1533058227.535,11.719,27.832,-1.465,7.324,17.090,1
1533058227.539,12.207,23.926,-4.883,1.953,-16.113,1
1533058227.543,15.137,20.996,-2.441,-1.953,24.414,1
1533058227.547,23.926,16.602,1.465,3.418,23.926,1
1533058227.551,24.414,15.137,-0.488,10.254,-3.906,1
1533058227.555,14.648,17.578,-2.441,7.324,-8.301,1
1533058227.559,8.301,20.508,-8.301,11.230,5.371,1
1533058227.562,24.414,23.926,-8.789,14.160,34.180,1
1533058227.566,33.691,23.438,-3.418,14.160,31.250,1
1533058227.570,18.066,24.414,0.000,13.184,37.109,1
1533058227.574,10.254,25.391,2.930,12.207,62.988,1
1533058227.578,8.301,20.996,-4.883,13.672,55.176,1
1533058227.582,10.742,23.926,-7.812,8.301,3.906,1
